LLB,SBI,AFC,LASD,LLSD,material_id,formula,num_elements,bandgap,energy_above_hull,formation_energy_per_atom
0.0,0.4800000000000001,2.2,3.023717764620709,2.696676277056026,mp-995393,Li2 S8,2,2.1989,0.0,-0.611415285666665
0.0,3.0900000000000003,4.0,1.813696887603712,0.0,mp-2659,Li1 N3,2,3.6364,0.0,-0.205821525729167
0.0,0.9075000000000004,4.0,5.182647149302039,6.229607338603173,mp-27687,Li8 P56,2,1.688199999999999,0.0,-0.190700947499999
0.0,3.36,4.0,2.5086691287719427,4.491665376872503,mp-570935,Li2 I2,2,4.3818,0.0,-1.422324364166667
0.0,3.96,4.0,2.292948150142256,4.112524161735372,mp-976280,Li2 Br2,2,4.9348,0.0,-1.835894534166666
0.0,9.0,6.0,1.0208567589726103,0.0,mp-1138,Li1 F1,2,8.7161,0.0,-3.188945303333333
0.0,6.54,6.0,1.2710611197548278,0.0,mp-22905,Li1 Cl1,2,6.25,0.0,-2.025595019583333
0.0,3.660000000000001,6.0,1.0043095619951423,0.0,mp-23703,Li1 H1,2,2.981,0.0,-0.489362137708333
0.0,2.375999999999999,3.6,4.060637664691392,5.8266570112309966,mp-28327,Li4 Ga4 Br12,3,2.9955,0.0,-1.419440549666665
0.0,2.016,3.8,4.418792792983011,6.3746834900065785,mp-29345,Li4 Ga4 I12,3,2.2732,0.0,-1.006771274666666
0.0,1.6400000000000003,2.0,2.2226345464754687,2.5069702912910947,mp-27281,Li2 H6 O4,3,4.7458,0.0,-1.535539436180555
0.0,1.57,4.0,2.852311026222335,4.194175339998345,mp-20187,Li2 In2 Se4,3,1.5731000000000002,0.0,-1.056964433697915
0.0,1.12,4.0,3.086408579046074,4.529656000752035,mp-20782,Li2 In2 Te4,3,1.3847,0.0,-0.8370955545833321
0.0,2.4600000000000004,4.0,2.003847313088068,2.650198856223176,mp-14232,Li2 B2 O4,3,7.281099999999999,0.0,-2.756154538749999
0.0,2.06,4.0,2.1647317356302285,2.892521303270559,mp-3524,Li2 P2 N4,3,3.801599999999999,0.0,-1.025848460535714
0.0,1.12,4.0,3.0365240977861987,4.351651396468926,mp-4586,Li2 Al2 Te4,3,2.4411,0.0,-0.925174646666666
0.0,1.12,4.0,3.0256893751505256,4.346739733411671,mp-5048,Li2 Ga2 Te4,3,1.5885,0.0,-0.839710808541665
0.0,3.2800000000000007,3.333333333333333,1.888878623844464,2.46399078,mp-23856,Li2 H2 O2,3,4.0057,0.0,-1.778912719861109
0.0,1.4933333333333334,6.0,2.703224736005296,3.4203443657287504,mp-4495,K2 Li2 Te2,3,2.4134,0.0,-1.209200204083335
0.0,2.1333333333333333,6.0,2.412441657616489,3.048849130512361,mp-8430,K2 Li2 S2,3,3.0571,0.0,-1.381534287694444
0.0,2.0933333333333333,6.0,2.516122604953765,3.183022847303475,mp-8756,K2 Li2 Se2,3,2.5249,0.0,-1.363654572642361
0.0,2.1333333333333333,4.333333333333333,2.472833788551022,3.1196158256302216,mp-8751,Rb2 Li2 S2,3,2.745,0.0,-1.344601024444443
0.0,2.0,6.0,2.3874856321536058,3.2472862808911804,mp-9562,Li2 Be2 As2,3,1.0077,0.0,-0.478378983611111
0.0,2.1333333333333333,6.0,2.299648618611849,2.834975619433555,mp-8452,Na2 Li2 S2,3,2.264199999999999,0.0,-1.366714955737547
0.0,2.0933333333333333,6.0,2.575788874056929,3.2541391713692924,mp-9250,Rb2 Li2 Se2,3,2.3089,0.0,-1.33745662939236
0.0,2.016666666666667,6.0,2.317647189536572,3.102020641311793,mp-9915,Li2 Be2 P2,3,1.1585,0.0,-0.581053935992063
0.0,2.600000000000004,8.5,3.665410036383936,4.2638239563691815,mp-1198027,Li8 Si16 B8,3,1.166799999999999,0.0,-0.1432247421875
0.0,1.8450000000000004,4.5,2.842756373032107,3.6008601017539275,mp-10970,Li4 Er4 O8,3,4.110799999999999,0.0,-3.321671447083332
0.0,2.4599999999999995,3.5,5.250997579588165,6.2179795005386245,mp-1198780,Li8 Sb8 O16,3,3.0684,0.0,-1.992820258333332
0.0,1.8450000000000004,4.5,2.8535429170160147,3.592616509335073,mp-12645,Li4 Ho4 O8,3,4.385099999999999,0.0,-3.299361123333331
0.0,2.18,3.333333333333333,4.26968621538452,5.3436283470439685,mp-22983,Li4 Al4 Cl16,3,5.605,0.0,-1.8320611681944432
0.0,1.9799999999999995,3.333333333333333,4.555556459047678,5.698901925556165,mp-28326,Li4 Ga4 Br16,3,3.490999999999999,0.0,-1.455603496805555
0.0,2.18,3.333333333333333,4.2749581643859775,5.3493859702005295,mp-28341,Li4 Ga4 Cl16,3,4.5316,0.0,-1.530478074027777
0.0,2.131999999999997,3.333333333333333,5.217896243923073,5.536232151931409,mp-29195,Li12 P12 O36,3,5.722,0.0,-2.702727293428572
0.0,2.746666666666666,4.666666666666667,2.2505212226432145,2.907137382229925,mp-29463,Li4 Be4 N4,3,2.6858,0.0,-0.9938989936111112
0.0,1.68,3.333333333333333,5.054177429826923,6.282508765403535,mp-541001,Li4 In4 I16,3,2.3673,0.0,-0.999954962916666
0.0,1.68,3.333333333333333,4.962234074325916,6.204242066263494,mp-567967,Li4 Ga4 I16,3,2.5693,0.0,-1.005210975972221
0.0,2.355,6.0,2.9980888969313817,4.112746313698111,mp-35388,Li2 Sm2 Se4,3,1.5829,0.0,-1.9283516161979184
0.0,3.690000000000001,6.0,2.333541140543021,3.174843084422001,mp-5488,Li2 In2 O4,3,1.814299999999999,0.0,-2.061352058749999
0.0,2.4600000000000004,5.0,2.433833111674891,3.292165645990972,mp-754605,Li2 Lu2 O4,3,4.6174,0.0,-3.38577283375
0.0,2.25,3.0,1.9612748800688824,0.0,mp-27419,Li1 Bi1 F6,3,2.5394,0.0,-2.312456967708334
0.0,2.25,3.0,1.9522479861504425,0.0,mp-3980,Li1 Sb1 F6,3,4.933400000000001,0.0,-2.8683524941666683
0.0,2.25,3.0,1.9431022370986952,0.0,mp-9144,Li1 As1 F6,3,5.1404,0.0,-2.559708187395833
0.0,2.952000000000001,4.8,2.214019679696766,2.926845377577425,mp-9657,Li2 As2 O6,3,3.385799999999999,0.0,-1.9846346261666632
0.0,2.25,3.0,1.9278896719625915,0.0,mp-9143,Li1 P1 F6,3,7.5394,0.0,-2.922815228080357
0.0,2.18,4.0,3.661989721321116,4.255209477262119,mp-1188344,Cs4 Li4 Cl8,3,5.1073,0.0,-2.116468611041666
0.0,2.4600000000000004,4.0,2.7754798551700453,2.8594326717471925,mp-1540429,Li4 Bi4 O8,3,2.521699999999999,0.0,-1.842064596458333
0.0,2.0,4.0,2.453078257047272,3.5414871571153577,mp-561430,Li2 Lu2 F8,3,7.754200000000001,0.0,-4.095328204722222
0.0,0.8400000000000002,6.428571428571429,7.490163093165905,8.16637889384191,mp-680450,K32 Li16 Sn64,3,1.0043,0.0,-0.287122640851189
0.0,3.0,4.0,3.047277848862227,3.6244253919581575,mp-7594,Cs4 Li4 F8,3,6.2744,0.0,-3.018766748541665
0.0,2.0,2.6666666666666665,3.377056835510609,4.337929631707438,mp-12403,Li3 B3 F12,3,8.246,0.0,-3.140991253194444
0.0,2.0500000000000003,4.5,3.147213841569845,3.8041948160821,mp-6499,Ba4 Li4 B4 O12,4,4.489000000000001,0.0,-2.958859195833334
0.0,0.5788235294117648,2.588235294117647,4.732243299102193,5.986993119536538,mp-740714,Li4 B20 H8 O36,4,6.249600000000001,0.0,-2.571287556862746
0.0,1.405714285714286,3.4285714285714284,3.707956297180023,4.721161607973454,mp-1222525,Li6 Al6 Ge6 O24,4,3.8893999999999993,0.0,-2.71391904690476
0.0,1.405714285714286,3.4285714285714284,3.7160058528902273,4.735438022249851,mp-18147,Li6 Ga6 Si6 O24,4,4.2293,0.0,-2.785973274166667
0.0,1.405714285714286,3.4285714285714284,3.617864212768635,4.61866523220252,mp-18220,Li6 Al6 Si6 O24,4,5.2489,0.0,-3.210481965714286
0.0,0.3745454545454545,5.363636363636363,4.174609311880046,5.562881120421424,mp-1020056,Li4 Ca12 Si8 N20,4,2.4382,0.0,-1.299695935075759
0.0,0.9840000000000002,3.2,2.8607357297524403,4.212243699520551,mp-1188898,Li2 La2 C4 O12,4,4.1747,0.0,-2.596689019333334
0.0,0.96,3.6,4.153563746908731,6.953737164048224,mp-1188124,Li2 Al2 P4 S12,4,2.749,0.0,-0.947577298761904
0.0,1.6400000000000003,2.4444444444444446,3.613446397643836,4.386776958858245,mp-1195620,Li4 H8 Cl4 O20,4,5.565,0.0,-1.102834517592593
0.0,0.5466666666666667,3.111111111111111,3.6009149977658206,5.696139913686578,mp-1199215,Li2 Sm2 P8 O24,4,6.0068,0.0,-2.927127276216931
0.0,1.6400000000000003,2.4444444444444446,3.751693270256791,4.5719245987491135,mp-1201902,Li4 H8 Br4 O20,4,3.0459,0.0,-0.944151169537037
0.0,0.5466666666666667,3.111111111111111,3.57843310873975,5.687031193363215,mp-18194,Li2 Tb2 P8 O24,4,6.0116,0.0,-2.930098251865078
0.0,0.5466666666666667,3.111111111111111,3.627153049524599,5.75264446928518,mp-18711,Li2 Nd2 P8 O24,4,5.9792000000000005,0.0,-2.92579070246693
0.0,0.5466666666666667,3.0,3.5559040831208395,5.608903126278064,mp-504354,Li2 Bi2 P8 O24,4,5.1324,0.0,-2.565099889272486
0.0,0.5466666666666667,2.888888888888889,3.5960206702401343,5.625435138414689,mp-504353,Li2 Sb2 P8 O24,4,4.6713000000000005,0.0,-2.519053130661376
0.0,0.9839999999999998,3.25,4.970970222616177,5.724372669663461,mp-559142,K8 Li8 P16 O48,4,5.493799999999999,0.0,-2.7001274273619043
0.0,0.5466666666666667,3.111111111111111,3.657633649507168,5.798816456522796,mp-560866,Li2 La2 P8 O24,4,5.2206,0.0,-2.9424519467724872
0.0,0.5466666666666667,3.111111111111111,3.595669406127254,5.7080567773024455,mp-6248,Li2 Gd2 P8 O24,4,3.4752,0.0,-2.91949997510582
0.0,2.0,4.0,3.2463023472766057,4.402426628715355,mp-1193222,Li3 Mg3 Al3 F18,4,7.5661,0.0,-3.714650802037037
0.0,0.8133333333333334,4.0,3.07126650147243,4.0990773222186645,mp-1193498,Li3 Mg3 Al3 H18,4,3.3555,0.0,-0.287372329537036
0.0,1.405714285714286,3.571428571428572,3.1191250171766263,5.336426955715079,mp-6800,K2 Li2 S2 O8,4,5.3245000000000005,0.0,-2.302551026869047
0.0,0.2838461538461538,3.0,4.167914616370556,6.949144097025995,mp-17672,Ba2 Li2 B18 O30,4,5.7835,0.0,-2.944493483878204
0.0,0.5676923076923078,3.0,4.100588686075544,6.9142271937402,mp-18495,Sr2 Li2 B18 O30,4,5.7528,0.0,-2.928699249070513
0.0,2.0,4.0,3.265748605394018,5.771002133240248,mp-12829,Li2 Ca2 Ga2 F12,4,6.4003,0.0,-3.462266970092592
0.0,2.0,4.0,3.318222127583681,5.892084375884879,mp-6591,Sr2 Li2 Al2 F12,4,7.3154,0.0,-3.876253812592592
0.0,2.0,4.0,3.2272625249294986,5.690020973571549,mp-6134,Li2 Ca2 Al2 F12,4,7.6448,0.0,-3.870292022592592
0.0,1.8,4.8,2.250134313115061,0.0,mp-1206808,Cs2 Li1 Al1 F6,4,6.8832,0.0,-3.437782690264368
0.0,1.8,5.6,4.17248683448363,5.53846761110204,mp-556996,K6 Li3 Al3 F18,4,7.2688,0.0,-3.464421298116666
0.0,1.8,4.8,2.2743806687253563,0.0,mp-6654,Cs2 Li1 Ga1 F6,4,6.111499999999999,0.0,-3.078533694014368
0.0,1.0,3.333333333333333,2.9597144862676767,0.0,mp-13634,Cs2 Li1 Al3 F12,4,7.0872,0.0,-3.662050771257982
0.0,1.8,6.0,3.3419967680476823,5.360655371593944,mp-14638,Rb4 Li2 Ga2 F12,4,6.1124,0.0,-3.089955832083333
0.0,0.7320000000000003,4.8,3.096184876443655,4.982670960525886,mp-23774,K4 Li2 Al2 H12,4,2.5761000000000003,0.0,-0.370907902533333
0.0,1.308,4.8,4.122466891614444,6.413868706815783,mp-571527,Cs4 Li2 In2 Cl12,4,3.2418,0.0,-2.012196700931032
0.0,1.341818181818182,6.545454545454546,3.285932843436113,5.657217091714264,mp-1190151,Sr6 Li2 Sb2 O12,4,3.1732,0.0,-2.777010612121212
0.0,1.7142857142857142,3.571428571428572,3.0204755293661187,5.171665210165031,mp-6253,K2 Li2 Be2 F8,4,6.8529,0.0,-3.353237281511904
0.0,1.6399999999999992,4.111111111111111,5.228146417735233,5.692199061353652,mp-559533,Na9 Li9 C9 O27,4,4.4629,0.0,-2.166415904165069
0.0,1.0299999999999998,3.0,3.156342351691157,2.8369196666666667,mp-642740,Cs3 Li3 H12 N6,4,1.996999999999999,0.0,-0.5114048326652301
0.0,0.7379999999999993,2.6,6.672525460322499,7.5726542834256705,mp-1020060,Li8 B8 S32 O112,4,5.5781,0.0,-1.907980551874999
0.0,1.6400000000000003,3.0,3.706018772032076,4.857447404987389,mp-23843,Li4 H4 Se4 O12,4,4.3019,0.0,-1.602939372404514
0.0,0.9461538461538456,3.3076923076923075,5.277967567302739,5.986326765449215,mp-6648,K8 Li8 B32 O56,4,5.3382,0.0,-2.7958759248846152
0.0,0.7569230769230768,3.230769230769231,5.3705239219224685,6.079390803320971,mp-6787,Rb8 Li8 B32 O56,4,5.1405,0.0,-2.792680190096153
0.0,0.3514285714285715,3.0,5.716375435774096,9.35359023089685,mp-1223108,Li2 U8 As6 O40,4,1.8788,0.0,-2.816627484494046
0.0,1.03,4.0,3.2415347047636445,3.805988812388296,mp-1189974,Li2 La2 C4 N8,4,3.2525,0.0,-0.9276773760416672
0.0,0.5466666666666667,3.2222222222222223,4.5122482167940205,7.442297948237084,mp-6075,Ba4 Li2 B10 O20,4,5.1407,0.0,-3.032362909675926
0.0,1.0,4.666666666666667,3.213760125579669,5.443708224012194,mp-12240,Na4 Li2 Be4 F14,4,6.9483,0.0,-3.329258121757663
0.0,0.8200000000000002,3.333333333333333,3.357876353100726,6.17891863474775,mp-1211108,Li2 Gd2 S4 O16,4,2.6325000000000003,0.0,-2.390142622361111
0.0,1.648,4.0,1.9667095751352195,0.0,mp-1222299,Li1 Mg1 B1 N2,4,2.6464,0.0,-1.0789089135
0.0,0.756923076923077,2.769230769230769,3.173994897485736,2.7758051108667825,mp-1192746,Li2 As4 H6 O14,4,3.301,0.0,-1.641737012852573
0.0,1.5106666666666668,5.533333333333333,3.991784339857714,4.386400620275931,mp-568385,Sr6 Li6 Ga6 N12,4,2.2221,0.0,-0.727548946833332
0.0,1.6400000000000003,2.6666666666666665,2.602313519010453,2.75262106986,mp-642650,Li2 P2 H4 O4,4,5.3164,0.0,-1.676646002579364
0.0,1.6400000000000003,2.6666666666666665,2.619856554782714,2.9659687811040003,mp-7744,Li2 S2 O6 F2,4,5.7916,0.0,-2.223887498472223
0.0,0.9840000000000002,3.2,3.8566929781073194,4.947421479676818,mp-1198930,Li4 Ga4 Se8 O24,4,4.2558,0.0,-1.720058152802083
0.0,0.3485714285714286,5.142857142857143,2.9853849415064238,4.820716037088474,mp-1104693,Li2 Ca4 H2 C6,4,1.2992,0.0,-0.27437898672619
0.0,0.2195238095238096,6.761904761904762,6.732875960218407,9.500537158044882,mp-569282,Li4 Ca40 Mg4 Sb36,4,1.213099999999999,0.0,-1.048838448015872
0.0,1.6479999999999997,5.6,2.91609653745354,3.3644956883164205,mp-1020031,Li4 Ca4 Al4 N8,4,2.7797,0.0,-1.181673299166667
0.0,2.0500000000000003,5.0,3.051621187499716,3.677660499972488,mp-10814,Sr4 Li4 B4 O12,4,4.3589,0.0,-2.999272073333333
0.0,0.5885714285714284,2.142857142857143,4.632199614259372,6.111592295883351,mp-1194674,Li4 Ga4 H32 N16,4,3.1636,0.0,-0.512446292559524
0.0,0.7490909090909089,1.9090909090909087,4.04396574693797,5.217005863315744,mp-1197059,Li4 Sn4 H24 N12,4,2.881,0.0,-0.432227570075757
0.0,0.6560000000000001,2.7333333333333334,4.273337301178911,4.9261428370475215,mp-1203059,Li4 As12 H8 O36,4,2.8119,0.0,-1.6584136003888892
0.0,0.7175000000000001,4.041666666666667,5.434284046170911,6.912626197189822,mp-1211079,Li4 Tb24 B12 O56,4,4.7094000000000005,0.0,-3.592606311284721
0.0,0.7175000000000001,4.041666666666667,5.409965310820549,6.883366993230779,mp-1211233,Li4 Dy24 B12 O56,4,4.7578,0.0,-3.600779786701386
0.0,0.7175000000000001,4.041666666666667,5.338349944219967,6.796267216888455,mp-1211183,Li4 Tm24 B12 O56,4,4.8766,0.0,-3.635536231180557
0.0,0.7175000000000001,4.0,5.528547646202571,7.024294268057257,mp-1211144,Li4 Sm24 B12 O56,4,4.5108000000000015,0.0,-3.534829584930555
0.0,0.4100000000000001,3.875,5.596183036347038,7.1073365862687945,mp-1211241,Li4 Nd24 B12 O56,4,4.4113,0.0,-3.4942875499305552
0.0,1.5,5.25,3.8630971980500752,5.091013027892455,mp-1211435,K4 Li4 Tb4 F20,4,7.3874,0.0,-3.80728028278125
0.0,1.5,5.25,3.890847023397981,5.119754886432038,mp-1211585,K4 Li4 Gd4 F20,4,4.5921,0.0,-3.767145402885417
0.0,1.5,5.25,3.799850684140371,5.031552858694628,mp-1211480,K4 Li4 Lu4 F20,4,7.4932,0.0,-3.81813496215625
0.0,0.4100000000000001,3.75,5.60236666771003,7.08921007299356,mp-1211486,Li4 Pr24 B12 O56,4,4.3181,0.0,-3.465967741284721
0.0,1.5,5.125,3.852991287153518,5.08582800782499,mp-1211461,K4 Li4 Dy4 F20,4,7.3887,0.0,-3.808915327781249
0.0,1.5,5.0,3.9202900687679394,5.192164423457408,mp-1211494,K4 Li4 Ho4 F20,4,7.378,0.0,-3.810374347260416
0.0,1.7142857142857142,3.571428571428572,3.955781603614952,5.180051339099492,mp-18704,Cs4 Li4 Be4 F16,4,7.0366,0.0,-3.3528063647126443
0.0,0.7320000000000003,5.6,2.9679768861382385,5.140628168895929,mp-24413,Na4 Li2 Al2 H12,4,3.1678,0.0,-0.316796481859194
0.0,1.3333333333333333,3.555555555555556,4.037495609831071,5.255763660360842,mp-543044,Ba4 Li4 Al4 F24,4,7.4521,0.0,-3.860047451203703
0.0,1.3333333333333337,5.0,3.780397004060027,4.584472163261872,mp-554076,Ba4 Li4 B4 S12,4,2.1532,0.0,-1.532940570416666
0.0,0.3514285714285715,3.0,6.079870695346705,7.620663645869972,mp-555232,Li4 U16 P12 O80,4,1.838899999999999,0.0,-3.229446636955781
0.0,0.6560000000000001,5.2,5.463857910166623,7.352411994040476,mp-557473,K20 Li4 Ge8 O28,4,3.3197,0.0,-2.086975833472221
0.0,0.8200000000000002,3.5,4.511919640303977,4.05551438128244,mp-559719,Li4 Pr4 S8 O32,4,5.3953,0.0,-2.528483322499999
0.0,1.6479999999999997,5.6,2.970451270531293,3.4107471002972205,mp-570948,Li4 Ca4 Ga4 N8,4,2.1319,0.0,-0.840424472166667
0.0,2.0500000000000003,4.666666666666667,3.1570677340057087,3.8601535397125297,mp-562137,K4 Li4 C4 O12,4,4.5495,0.0,-2.189758444680555
0.0,1.093333333333333,3.7222222222222223,4.983771768047401,5.90819089758211,mp-561474,K24 Li8 Si8 O32,4,3.674399999999999,0.0,-2.430990501398148
0.0,1.405714285714286,3.7142857142857135,3.804303293371405,4.968556284825991,mp-6211,Rb4 Li4 S4 O16,4,5.3396,0.0,-2.3004494801190463
0.0,1.405714285714286,2.7142857142857144,3.3400197445353856,4.289373113769883,mp-643458,Li4 H4 S4 O16,4,6.1448,0.0,-1.936632521369047
0.0,1.405714285714286,3.857142857142857,3.997745950894607,5.225980559991087,mp-6726,Cs4 Li4 S4 O16,4,5.378,0.0,-2.3011960093555
0.0,0.9155555555555552,5.222222222222222,3.7108346961332312,4.602592355721596,mp-1020627,Sr4 Li4 Al12 N16,4,3.0465,0.0,-1.31789140037037
0.0,0.6833333333333335,3.2222222222222223,3.5103141794476533,3.6276826921058944,mp-554917,Li2 Sn4 P6 O24,4,3.4851,0.0,-2.528996888181216
0.0,1.366666666666667,3.333333333333333,3.374736240742698,4.792186418344569,mp-558943,Li2 U2 As2 O12,4,2.2759,0.0,-2.709139970648147
0.0,0.4577777777777778,1.8333333333333333,3.2777009297332924,4.403382073517035,mp-773582,Li2 Te2 H24 N8,4,1.3014,0.0,-0.5084891327777771
0.0,0.8200000000000001,3.0,3.05933819018457,0.0,mp-973966,Li1 In1 I4 O12,4,3.0613,0.0,-1.147699379444444
0.0,0.756923076923077,4.615384615384615,3.928061166300912,6.248807848466384,mp-1020164,Na6 Li2 P4 O14,4,4.8511,0.0,-2.639629860135151
0.0,0.756923076923077,3.230769230769231,4.273580038833455,6.769145989329877,mp-1019794,K6 Li2 P4 O14,4,5.0761,0.0,-2.671974138028388
0.0,1.308,7.2,2.9415245479884886,0.0,mp-1110680,Rb2 Li1 Sb1 Cl6,4,2.9411,0.0,-1.878165215833332
0.0,1.308,7.2,3.011247457281236,0.0,mp-1110684,Rb2 Li1 Bi1 Cl6,4,3.6153999999999993,0.0,-1.932271605833333
