LLB,SBI,AFC,LASD,LLSD,material_id,formula,num_elements,bandgap,energy_above_hull,formation_energy_per_atom
0.0,2.186666666666667,3.2222222222222223,2.7478581692846635,3.048181424828992,mp-697181,Cs2 Li4 H6 O6,4,4.1415,0.0,-1.6948288144524262
0.0,1.6,4.0,2.6892264461372077,3.954294,mp-19896,Li2 Ge1 Pb1 S4,4,2.2649,0.0,-1.061395971458332
0.0,2.4600000000000004,5.0,2.1578890070493677,3.322001,mp-7610,Li2 Ca1 Si1 O4,4,5.189699999999999,0.0,-3.030369032083332
0.0,2.4600000000000004,4.5,2.195223338578882,3.415212,mp-7611,Li2 Ca1 Ge1 O4,4,4.1135,0.0,-2.604269733958333
0.0,2.4599999999999995,4.0,3.783831214102315,4.170549703804892,mp-11189,Li8 Mg4 Si4 O16,4,4.7615,0.0,-2.952021454583333
0.0,1.5138461538461536,3.8461538461538463,4.811025096085775,5.114097353983551,mp-1194965,Li8 Th4 As8 O32,4,3.9494,0.0,-2.542340858589743
0.0,0.9371428571428572,2.1904761904761907,3.545682337519162,4.618764039123989,mp-1195757,Li4 Sn2 H20 O16,4,4.465,0.0,-1.556123496388888
0.0,0.7569230769230768,2.8461538461538463,5.62289269619614,6.361310796860899,mp-1198324,Li8 B32 Se4 O60,4,4.8776,0.0,-2.639770570282452
0.0,1.3119999999999998,3.066666666666667,4.936957109996103,5.759074412108818,mp-23626,Rb4 Li8 I12 O36,4,3.8158,0.0,-1.395937227444445
0.0,1.093333333333333,3.111111111111111,4.991961267200719,5.549671830124152,mp-557177,Li8 Al4 B20 O40,4,5.6317,0.0,-2.909059632222222
0.0,2.0,3.333333333333333,4.719610919511108,5.826612989642046,mp-560518,Rb4 Li8 Be8 F28,4,7.2125,0.0,-3.393107236388889
0.0,2.9871428571428567,4.642857142857143,4.404593528980389,4.679535478592356,mp-560189,Na8 Li16 B8 O24,4,4.1479,0.0,-2.467089902994663
0.0,0.8945454545454546,3.272727272727273,4.618690766552117,5.9676859565552896,mp-559539,Li4 U6 P4 O30,4,2.2567,0.0,-3.224857878679661
0.0,2.952000000000001,4.8,2.3166647252285832,3.100086794942368,mp-1222711,Li2 Ge1 Te1 O6,4,3.0974,0.0,-2.013020709833333
0.0,0.984,2.8,6.349913439754228,7.100298867972911,mp-1080241,Li12 Ge6 S36 O126,4,3.7659,0.0,-1.852740575333333
0.0,2.4600000000000004,4.5,3.8312147696851815,4.551482614173563,mp-1191141,Sr3 Li6 Si3 O12,4,4.6041,0.0,-3.02176319125
0.0,2.4599999999999977,3.75,4.116223216539274,4.431640147370358,mp-558310,Ba6 Li12 Si6 O24,4,4.3955,0.0,-2.982801668541666
0.0,1.7749999999999997,3.1666666666666665,4.312097984921114,4.982042440734325,mp-1196457,Li8 B12 O16 F12,4,6.573499999999999,0.0,-3.002820090763889
0.0,1.4057142857142852,3.142857142857143,5.270246342604119,5.538699909291349,mp-1020015,Li16 B24 P8 O64,4,5.526599999999999,0.0,-2.792678821254252
0.0,0.3662222222222221,1.9777777777777776,5.02673622703646,6.571379451006944,mp-1198596,Li4 P14 H54 N18,4,2.090499999999999,0.0,-0.417241599842592
0.0,2.186666666666667,4.0,2.913104473208055,2.729702328847068,mp-504849,Cs4 Li4 Si2 O8,4,3.8531,0.0,-2.468895151775222
0.0,0.8482758620689657,3.034482758620689,4.149009175339732,5.205890847061486,mp-558910,Li2 U3 P4 O20,4,2.1734,0.0,-3.084229603628899
0.0,2.186666666666667,4.111111111111111,3.0252069587423005,2.8140559662198483,mp-8313,Cs4 Li4 Ge2 O8,4,3.4743999999999997,0.0,-2.102343527330779
0.0,2.186666666666667,4.111111111111111,2.8976432581503584,2.709922968661856,mp-8449,Rb4 Li4 Si2 O8,4,3.8516,0.0,-2.497921002962963
0.0,0.2589473684210526,4.842105263157895,3.8534326102932166,5.305702824974734,mp-1020592,Sr8 Li4 Si8 N16 O2,5,2.781799999999999,0.0,-1.4946958492982452
0.0,0.9111111111111104,4.037037037037037,6.247023923958363,6.829336878646598,mp-1197930,Cs4 Li8 Gd16 B20 O60,5,2.6009,0.0,-3.231391376653894
0.0,1.4057142857142857,3.928571428571429,5.71019282557122,6.480943352347098,mp-14484,K4 Na4 Li8 S8 O32,5,5.4134,0.0,-2.285341095199712
0.0,0.7872000000000001,3.08,4.707798239484129,4.583585833252182,mp-1019606,Cs4 Li4 B4 P8 O30,5,5.601,0.0,-2.756388813915271
0.0,1.405714285714286,3.642857142857143,3.2876987823937758,2.9485784862479023,mp-1020646,Na2 Li4 B2 P4 O16,5,5.8333,0.0,-2.736737692964168
0.0,0.728888888888889,1.8888888888888888,4.033170307806736,4.47959981422959,mp-1195382,Li4 Sn2 H28 Se6 O14,5,1.9732,0.0,-1.237238257822144
0.0,1.405714285714286,3.5,3.872977642883261,4.895370156021607,mp-607931,Cs6 Na2 Li4 B4 O12,5,3.6137,0.0,-2.323294394667487
0.0,1.7571428571428576,3.7142857142857135,3.3985073720938117,4.135666097858204,mp-1222810,Li4 In2 P4 H2 O16,5,3.921,0.0,-2.48351130777636
0.0,0.8303999999999996,4.48,4.840784889676103,5.794599895352449,mp-560036,Li8 Ca12 Be12 Si12 O48 F8,6,5.8431000000000015,0.0,-3.344832116266667
0.0,0.5323076923076924,3.3846153846153846,5.544881790975398,5.482394723333333,mp-1195057,K6 Ba6 Li4 Al8 B12 O40 F2,7,4.1017,0.0,-3.070058654446581
0.0,1.4520000000000008,4.5,4.49897153903171,4.909112755164417,mp-28336,Li12 P28,2,1.831999999999999,0.0,-0.426096096083331
0.0,5.5349999999999975,6.0,2.600393965462127,3.0372438087548503,mp-5769,Li6 Sb2 O8,3,3.056,0.0,-2.213717543749994
0.0,5.535,6.0,3.76370083785026,4.03036118117356,mp-557738,Li12 Bi4 O16,3,1.2236,0.0,-1.8872128728125
0.0,1.076249999999999,3.09375,5.9045275910421,6.362952782717323,mp-1020014,Li12 B44 O72,3,5.6786,0.0,-2.817591519401042
0.0,4.217142857142853,4.285714285714286,3.4421499653696976,3.762256992696095,mp-27275,Li12 B4 O12,3,5.1473,0.0,-2.5554420863095237
0.0,3.0900000000000016,4.166666666666667,2.942831461947661,3.2188438492697657,mp-5001,Li12 B4 N8,3,3.3953,0.0,-1.006785902916667
0.0,2.195999999999999,4.8,2.680134808974722,3.114025947103072,mp-31096,Li6 Al2 H12,3,3.5929,0.0,-0.355517939749999
0.0,4.8,4.4,3.983775688608317,4.273324121552285,mp-15254,Li18 Al6 F36,3,7.7827,0.0,-3.487262210833333
0.0,4.8,4.4,4.046354136240802,4.342401897063929,mp-15558,Li18 Ga6 F36,3,6.364,0.0,-3.0944041655
0.0,3.9240000000000057,4.8,4.350608455562679,5.075020359395329,mp-676361,Li9 Er3 Cl18,3,5.209899999999999,0.0,-2.216732821833333
0.0,1.453636363636364,3.363636363636364,3.563503554328454,3.898425129441059,mp-16828,Li6 B14 O24,3,5.7047,0.0,-2.8171228433712123
0.0,4.392857142857147,4.428571428571429,4.052407099290091,4.175120200760803,mp-28510,Li24 Bi8 O24,3,2.4379,0.0,-1.959947816785713
0.0,4.120000000000004,5.333333333333333,3.780697033639279,4.007611694625259,mp-1029562,Li24 In8 N16,3,1.135999999999999,0.0,-0.485028834583333
0.0,4.120000000000004,5.333333333333333,3.518708721796312,3.728575716903339,mp-13944,Li24 Al8 N16,3,3.162099999999999,0.0,-1.045083798333333
0.0,4.120000000000004,5.333333333333333,3.5823410174311467,3.800290903237444,mp-3887,Li24 Ga8 N16,3,2.738699999999999,0.0,-0.70524114625
0.0,3.690000000000001,4.0,2.710359377842655,3.2288895422493957,mp-13725,Li6 P2 O8,3,5.818099999999999,0.0,-2.753226182455357
0.0,2.400000000000001,4.0,3.577502505951383,4.246139679688425,mp-756316,Li6 Sb2 S8,3,2.2895,0.0,-1.099112301249999
0.0,3.690000000000001,4.0,2.795090237697384,3.3286320975394887,mp-9197,Li6 As2 O8,3,4.1268,0.0,-2.2690334671875
0.0,2.97142857142857,4.571428571428571,4.029612253752096,4.418106344033798,mp-1194339,Li12 Sb4 S12,3,2.4016,0.0,-1.170994167499999
0.0,2.97142857142857,4.571428571428571,3.9739118763062375,4.373546653326518,mp-28471,Li12 As4 S12,3,2.3133,0.0,-1.141217771428571
0.0,3.564,4.8,2.8361774000684457,3.939921633345723,mp-1222492,Li3 Er1 Br6,3,4.4222,0.0,-2.003262780999998
0.0,3.924000000000009,4.8,9.511975307761976,10.181401373435088,mp-676109,Li18 In6 Cl36,3,3.373,0.0,-1.872351807666666
0.0,2.7428571428571424,4.285714285714286,3.972044846016396,4.403347013820657,mp-5614,Li12 B4 S12,3,3.1466,0.0,-1.252635223452379
0.0,2.3999999999999995,4.0,4.549242581136675,5.106421962220837,mp-985583,Li12 P4 S16,3,2.8091,0.0,-1.181291934642856
0.0,3.2800000000000007,3.555555555555556,2.858414526808436,3.126499590252758,mp-696949,Li6 Te2 H2 O8,4,3.5927,0.0,-1.942006451990741
0.0,1.1421428571428558,2.9285714285714284,7.070457596572569,7.653435714227718,mp-1211772,Li12 Dy4 N24 O72,4,3.1081,0.0,-1.425532440059524
0.0,1.1421428571428558,2.9285714285714284,7.110912148444124,7.696530333135963,mp-1212130,Li12 Tb4 N24 O72,4,3.104,0.0,-1.426259162827382
0.0,1.1421428571428558,2.9285714285714284,7.03934539996694,7.619977090671755,mp-1212059,Li12 Tm4 N24 O72,4,3.0238,0.0,-1.423629258214286
0.0,1.1421428571428558,2.9285714285714284,7.018650799163903,7.597434280662874,mp-1212270,Li12 Lu4 N24 O72,4,3.1118,0.0,-1.420543826041668
0.0,1.1421428571428558,2.9285714285714284,7.0829271480030975,7.666511990631079,mp-1212476,Li12 Gd4 N24 O72,4,2.6228,0.0,-1.419740796607143
0.0,1.8811764705882328,4.352941176470588,4.8180711401852125,5.227736447879736,mp-13772,Li12 Pr8 B12 O36,4,4.7562,0.0,-3.08077181740196
0.0,2.9519999999999973,4.8,4.041223803388292,4.390097185708344,mp-17774,K8 Li12 Ga4 O16,4,3.5967,0.0,-2.0522001912
0.0,1.1421428571428558,2.9285714285714284,7.132434701278289,7.726870914084435,mp-559129,Li12 Er4 N24 O72,4,3.1214,0.0,-1.427085421339287
0.0,2.4599999999999977,4.166666666666667,3.8649382682488778,4.216517545110747,mp-559706,Li12 Gd4 B8 O24,4,3.1764,0.0,-2.960003497569446
0.0,2.4599999999999977,4.166666666666667,3.961316740290224,4.3286507526378815,mp-768820,Li12 Bi4 B8 O24,4,3.4538,0.0,-2.465725820902778
0.0,1.4760000000000004,3.6,3.608612153743856,3.940291446090783,mp-6425,Li6 In4 P6 O24,4,3.8434,0.0,-2.5862366378630943
0.0,3.2799999999999967,4.666666666666667,3.655121324793756,3.915076805853154,mp-1211498,K4 Li12 Si4 O16,4,4.875699999999999,0.0,-2.613072448583333
0.0,3.2799999999999967,4.777777777777778,3.6657377666456,3.9281030758212703,mp-18002,K4 Li12 Ge4 O16,4,4.0529,0.0,-2.234858861361111
0.0,3.2800000000000007,5.111111111111111,2.871636283420404,3.0496946648356715,mp-559106,K2 Li6 Pb2 O8,4,1.693099999999999,0.0,-1.844757850249999
0.0,1.4759999999999986,4.8,4.6753374572041135,5.317537235794955,mp-1210935,Li12 Dy12 Te8 O48,4,3.547699999999999,0.0,-2.7717576051666653
0.0,1.4759999999999986,4.8,4.750695950263473,5.400577288575243,mp-1211256,Li12 Sm12 Te8 O48,4,3.4655,0.0,-2.744250561166666
0.0,1.4759999999999986,4.8,4.611802178882785,5.247702997340542,mp-1211646,Li12 Lu12 Te8 O48,4,3.1062,0.0,-2.779064973291667
0.0,1.4759999999999986,4.8,4.6922094420500855,5.336394237067735,mp-1211213,Li12 Tb12 Te8 O48,4,3.5219,0.0,-2.769936556916666
0.0,1.4759999999999986,4.8,4.636149702823873,5.274200216535273,mp-1211248,Li12 Tm12 Te8 O48,4,3.1382,0.0,-2.780409775791669
0.0,1.4759999999999986,4.8,4.587160276077937,5.21772915833746,mp-1210989,Li12 Er12 Te8 O48,4,3.5823,0.0,-2.777452725791666
0.0,1.4759999999999986,4.8,4.768622707848413,5.417729977909599,mp-1211386,Li12 Pr12 Te8 O48,4,3.128099999999999,0.0,-2.706880546291668
0.0,1.4759999999999986,4.8,4.663734793220281,5.3044668305587965,mp-1211542,Li12 Ho12 Te8 O48,4,3.5705,0.0,-2.773237558166665
0.0,1.4759999999999986,4.8,4.717772101740159,5.364574214159073,mp-1212457,Li12 Gd12 Te8 O48,4,2.8187,0.0,-2.738937225416667
0.0,1.8,4.8,4.862007269956504,5.5260415233763975,mp-6527,Na12 Li12 In8 F48,4,5.382199999999999,0.0,-3.013227017373563
0.0,1.4759999999999986,4.8,4.791498264592637,5.445374557744422,mp-677627,Li12 Nd12 Te8 O48,4,3.2189,0.0,-2.722538399666666
0.0,1.8,4.8,4.526201377032299,5.136666703891351,mp-6711,Na12 Li12 Al8 F48,4,7.194699999999999,0.0,-3.4596479185
0.0,2.9519999999999973,4.0,4.683446727087636,5.123718820762058,mp-1020023,Li12 Al4 Si4 O20,4,4.9447,0.0,-2.9747119095
0.0,0.3987096774193551,1.935483870967742,7.760595545331719,8.593793427110823,mp-1199218,Li12 As28 H156 N52,4,1.8092,0.0,-0.42494249328629
0.0,2.9519999999999973,4.0,4.805934560801658,5.254096803736085,mp-17685,Li12 Ga4 Ge4 O20,4,3.493299999999999,0.0,-2.35187583725
0.0,2.9519999999999973,4.0,4.710823865649881,5.154451009972959,mp-16996,Li12 Ga4 Si4 O20,4,3.8432999999999993,0.0,-2.688300978999999
0.0,2.9519999999999973,4.0,4.777671837530805,5.221359863324983,mp-6765,Li12 Al4 Ge4 O20,4,4.196099999999999,0.0,-2.632445784
0.0,2.9519999999999973,5.6,3.731168173781716,4.052775776590182,mp-540945,Na8 Li12 Ga4 O16,4,3.5213,0.0,-2.074097865275861
0.0,2.2707692307692287,4.923076923076923,4.6692060785263765,5.3745823355514055,mp-560739,K12 Li12 Te4 O24,4,2.8097000000000003,0.0,-1.9521160929551271
0.0,2.952000000000001,4.8,3.124243444018727,3.668004239487165,mp-1209478,Rb4 Li6 Ga2 O8,4,3.5182,0.0,-2.027708752249999
0.0,2.952000000000001,4.8,3.190529324005181,3.748079575254282,mp-555140,Cs4 Li6 Ga2 O8,4,3.6593,0.0,-2.003143927681034
0.0,1.8499999999999996,2.5,2.4023468974341515,2.9161200126735323,mp-505381,Na1 Li3 H8 N4,4,2.567599999999998,0.0,-0.557440299461206
0.0,3.553333333333337,5.111111111111111,4.27855953386491,4.49217865653266,mp-559904,Na8 Li24 Si8 O32,4,4.5993,0.0,-2.628363219319923
0.0,3.280000000000003,4.888888888888889,4.39070355571924,4.611223188256373,mp-561254,Na8 Li24 Ge8 O32,4,3.7766,0.0,-2.231948850708812
0.0,1.9679999999999995,3.5,4.811832127001405,5.232422096621397,mp-1199091,Li12 B20 H8 O40,4,5.833799999999999,0.0,-2.571589393666667
0.0,1.1531249999999993,2.0625,5.478117911329359,5.849257806481509,mp-1196446,Li12 As4 H64 S16 O32,5,2.3283,0.0,-1.222883343125
0.0,0.8009302325581397,3.767441860465116,5.105104206248964,5.050570018413056,mp-1195894,K18 Li6 Nd6 B14 O42,5,3.7614,0.0,-2.766882402718993
0.0,1.2834782608695654,3.652173913043478,3.785946278982893,3.99986084611728,mp-1019555,Ba2 Na2 Li6 B12 O24,5,5.3099,0.0,-2.844957427668665
0.0,0.6150000000000001,3.25,5.399779677678097,7.02559126006262,mp-6844,K2 Li6 Si24 Sn4 O60,5,4.4444,0.0,-3.035673169734375
0.0,0.4414285714285713,1.6428571428571428,3.796557204005556,5.204725,mp-866667,Li3 As1 H36 Se4 N12,5,1.8623999999999992,0.0,-0.513047472354911
0.0,1.4349999999999987,3.5416666666666665,5.454437781156649,6.144251246014623,mp-1020705,Rb8 Li12 B4 P16 O56,5,5.5554,0.0,-2.738594326780752
0.0,1.4349999999999987,3.5416666666666665,5.412812149811371,6.103262138912105,mp-1019778,K8 Li12 B4 P16 O56,5,5.590599999999999,0.0,-2.740575714364087
0.0,0.7379999999999993,3.0,6.250721793219103,6.69281730783042,mp-1196318,Cs8 Li12 B12 P24 Pb8 O96,6,5.0959,0.0,-2.683245777116686
0.0,0.7379999999999993,3.3,6.214040553166431,6.655348152642405,mp-1019609,Cs8 Sr8 Li12 B12 P24 O96,6,5.6206,0.0,-2.901800295804187
0.0,4.919999999999996,5.0,2.8789100311899505,3.2113220399176177,mp-4426,Li8 Se2 O10,3,2.4442,0.0,-1.950933552567708
0.0,4.926666666666665,4.666666666666667,2.2037863277622805,2.8164626222249383,mp-29149,Li4 N1 Cl1,3,1.7617,0.0,-1.018106857986112
0.0,3.0222222222222186,4.777777777777778,4.729707036957162,5.051870852640144,mp-1222529,Li16 Ge4 S16,3,2.520299999999999,0.0,-1.283530490648147
0.0,4.919999999999998,4.888888888888889,2.6767914545438654,3.0364673814712906,mp-11737,Li8 Si2 O8,3,4.7841000000000005,0.0,-2.6748830125925918
0.0,3.0276923076923072,3.692307692307693,3.254767504406758,3.569985809440115,mp-28450,Li8 P4 O14,3,5.6108,0.0,-2.743522603278387
0.0,5.903999999999995,6.0,2.7197868994499883,3.0140893196950342,mp-4804,Li8 Te2 O10,3,2.7111,0.0,-2.104244935500001
0.0,3.199999999999996,4.888888888888889,4.8142658913307335,5.14437596845037,mp-1195718,Li16 Sn4 S16,3,2.3564,0.0,-1.273753093981481
0.0,4.373333333333332,4.444444444444445,2.799901778348321,3.022638905349455,mp-22170,Li8 Pb2 O8,3,1.4367,0.0,-1.919143204259254
0.0,4.373333333333332,4.444444444444445,2.6799893681620577,2.8804366220396207,mp-4558,Li8 Ge2 O8,3,4.0961,0.0,-2.297887119259258
0.0,5.904000000000002,6.0,2.2376823852715915,2.851642756306965,mp-7714,Li4 U1 O5,3,1.7311,0.0,-2.893856123833333
0.0,3.56,4.0,2.2435457887735755,2.624302733341336,mp-30228,Li8 H2 N2,3,1.9079,0.0,-0.470201509097221
0.0,3.2781818181818183,3.363636363636364,3.077728372072197,3.326484104708058,mp-643259,Li8 H6 Cl2 O6,4,4.4775,0.0,-1.854647198371211
0.0,3.223636363636363,3.363636363636364,3.1238516017234024,3.34097010395596,mp-753690,Li8 H6 Br2 O6,4,4.4379,0.0,-1.807251558371211
0.0,2.197333333333333,5.066666666666666,2.644625843256065,2.734472187482735,mp-1104857,Sr3 Li4 Si2 N6,4,2.107,0.0,-1.040308551555555
0.0,2.197333333333333,5.6,2.55971848470752,2.646105317358421,mp-567219,Li4 Ca3 Si2 N6,4,2.2904,0.0,-1.129372628222224
0.0,2.197333333333333,5.6,2.6732213543927643,2.731595604729972,mp-567371,Sr3 Li4 Ge2 N6,4,2.0534,0.0,-0.720522134888888
0.0,1.0933333333333335,3.6666666666666665,3.1115197739932903,3.253909615536302,mp-558102,K2 Li2 Si4 O10,4,4.7068,0.0,-2.9760130617314813
0.0,0.8945454545454546,3.272727272727273,3.2886314381456017,4.995825241765941,mp-8491,Li2 In2 P4 O14,4,3.9726,0.0,-2.6025876490259723
0.0,0.9839999999999998,3.4,5.149618774791036,5.990628587166602,mp-560667,Cs8 Li8 P16 O48,4,5.2843,0.0,-2.6983586913524222
0.0,0.756923076923077,3.4615384615384617,3.6497998969174414,4.549327618373326,mp-553926,Na4 Li4 B16 O28,4,5.8776,0.0,-2.7798495456830232
0.0,0.8919999999999998,5.866666666666666,3.054769803169556,3.086787646324085,mp-1222458,Li2 B24 P2 C2,4,2.4016,0.0,-0.272653682698412
0.0,1.405714285714286,3.571428571428572,2.5307015036662195,2.5519270297460217,mp-557632,K4 Li2 B2 O6,4,3.5825,0.0,-2.343015470999999
0.0,0.984,2.4,2.4261218981947232,3.2172495,mp-1180504,Li2 H4 I2 O2,4,3.6828,0.0,-1.344195065166666
0.0,1.5450000000000004,4.0,3.702229249741688,5.084451845511204,mp-1200439,Li4 In4 C8 N16,4,2.8984,0.0,-0.350902039062502
0.0,1.5450000000000004,4.0,3.5135034179637743,4.810820906053476,mp-1204402,Li4 Al4 C8 N16,4,3.5404,0.0,-0.7155438066666681
0.0,0.5466666666666667,2.888888888888889,4.895541848838048,7.026537406051979,mp-1211020,Li4 Ga4 P16 O48,4,5.0646,0.0,-2.617891444272486
0.0,0.8199999999999998,5.833333333333333,5.722965809499473,7.322693523373323,mp-558483,K32 Li8 I8 O48,4,2.312,0.0,-1.6488769201944442
0.0,2.0499999999999985,5.0,4.354947376022721,5.59807738651651,mp-561237,Li8 Ca8 B8 O24,4,5.039099999999999,0.0,-3.011904808333334
