LLB,SBI,AFC,LASD,LLSD,material_id,formula,num_elements,bandgap,energy_above_hull,formation_energy_per_atom
0.0,0.5466666666666667,3.7777777777777777,4.535603045307119,6.4090910111832615,mp-1020109,Li4 Mg12 P12 O44,4,5.3095,0.0,-2.972969114570104
0.0,0.6885714285714286,4.285714285714286,4.994406605910001,6.412859300793039,mp-1192357,Sr12 Li4 As8 H4,4,1.4556,0.0,-1.013985053511904
0.0,0.6885714285714286,4.285714285714286,4.719346011885023,6.050791252001413,mp-1192528,Li4 Ca12 As8 H4,4,1.441699999999999,0.0,-1.041394735654762
0.0,0.7357142857142858,4.0,4.122761699001244,5.585148735537165,mp-1195211,Li4 Nd4 P16 N32,4,3.5181,0.0,-1.032657830671769
0.0,2.108571428571429,4.571428571428571,3.6775132785227775,5.275588856975901,mp-15066,Li4 Tm4 Si4 O16,4,4.8668,0.0,-3.440315098690477
0.0,2.108571428571429,4.571428571428571,3.6965725955642097,5.282163560595769,mp-17854,Li4 In4 Ge4 O16,4,2.4008000000000003,0.0,-2.172037273214285
0.0,1.0299999999999998,2.5,4.095306065511535,5.398064323882333,mp-510073,Rb4 Li4 H16 N8,4,2.6836,0.0,-0.5154866235416671
0.0,2.108571428571429,4.571428571428571,3.617147301791544,5.184949987487677,mp-7205,Li4 In4 Si4 O16,4,3.028699999999999,0.0,-2.652957972499999
0.0,2.108571428571429,4.571428571428571,3.493054697771307,5.007908173870027,mp-9625,Li4 Mg4 P4 O16,4,5.4297,0.0,-2.946585101496598
0.0,1.5,4.833333333333333,3.039695052481982,3.5045245,mp-1210006,Na2 Li2 Tm4 F16,4,7.552,0.0,-4.039499500809388
0.0,1.5,4.833333333333333,3.0730000655832064,3.541706,mp-1209986,Na2 Li2 Er4 F16,4,7.4719,0.0,-4.029100699142719
0.0,1.5,4.833333333333333,3.034988756542893,3.4948625,mp-1209991,Na2 Li2 Lu4 F16,4,7.2608,0.0,-4.037096829003832
0.0,1.5,4.833333333333333,3.052595029379916,3.5201305,mp-1210003,Na2 Li2 Ho4 F16,4,7.5674,0.0,-4.022063373726053
0.0,0.9840000000000002,4.0,3.673198855346424,6.269401846221101,mp-768150,Li2 Bi6 Br4 O8,4,2.671399999999999,0.0,-1.724943365333334
0.0,1.7760000000000002,2.8,3.168042881845358,3.699017952790962,mp-754153,Li4 H8 Br4 O4,4,4.3086,0.0,-1.503645087666667
0.0,0.9840000000000002,4.4,3.749880209298527,6.394229078698135,mp-775430,Li2 Bi6 I4 O8,4,1.905899999999999,0.0,-1.5806592863333342
0.0,0.9840000000000002,3.4,3.6269992437388425,6.215375276331955,mp-754206,Li2 Bi6 Cl4 O8,4,2.8283,0.0,-1.807761035833334
0.0,0.7999999999999998,7.5,3.922884635510707,4.671512987559949,mp-9722,Na8 Li4 Ga4 As8,4,1.2155,0.0,-0.5484412151819931
0.0,0.7999999999999998,6.0,4.251060191936669,5.024259534593045,mp-505431,K8 Li4 In4 As8,4,1.1838,0.0,-0.5508561190833331
0.0,0.7999999999999998,6.333333333333333,4.130135376507218,4.865145217352157,mp-9703,K8 Li4 Ga4 As8,4,1.1937,0.0,-0.5732784683888881
0.0,0.806666666666667,6.0,3.765886965783228,4.482773889952719,mp-9719,Na8 Li4 Al4 P8,4,1.992999999999999,0.0,-0.6294795821462771
0.0,0.8200000000000002,2.6666666666666665,4.273288547089614,5.346834009267233,mp-1020106,Li4 B4 S8 O32,4,6.5201,0.0,-2.120727629374999
0.0,0.5347826086956523,2.8260869565217392,4.667218766315607,6.788433232398129,mp-1222447,Li2 P10 Pb4 O30,4,4.6531,0.0,-2.538434123110764
0.0,0.5347826086956523,3.0,4.653127093468663,6.753618033619935,mp-26949,Li2 Sn4 P10 O30,4,4.0844,0.0,-2.501042855719462
0.0,0.8066666666666666,6.0,2.862293421589927,3.062101,mp-6450,K4 Li2 Al2 P4,4,1.8853,0.0,-0.633230926186506
0.0,3.812999999999998,4.7,5.336066116261843,5.528577873028111,mp-557268,K8 Li32 Al8 O32,4,4.149,0.0,-2.410383530683333
0.0,1.58142857142857,3.2857142857142856,7.454133042786183,7.900313047525777,mp-1019615,Cs9 Li12 B21 O42,4,4.5305,0.0,-2.693396767611863
0.0,2.538181818181817,2.363636363636364,2.2956800334974115,2.747226303168792,mp-1101935,Li4 Mg1 H3 N3,4,2.9272,0.0,-0.648587624280303
0.0,3.4061538461538445,4.615384615384615,3.5633325185470666,3.979940791361916,mp-557467,Li8 Ca2 B4 O12,4,4.7254000000000005,0.0,-2.778116286666666
0.0,2.197333333333333,5.333333333333333,2.5519265647676246,2.672705178465243,mp-1020016,Li4 Ca2 Mg1 Si2 N6,5,3.2799,0.0,-1.112437577888889
0.0,0.5149999999999999,3.333333333333333,4.260597401112149,5.187816339975094,mp-1198663,K8 Li4 H24 N12,4,2.3848000000000003,0.0,-0.490211233569444
0.0,1.341818181818182,6.545454545454546,3.3369782781388424,5.802077465930657,mp-1218428,Sr6 Li2 Bi2 O12,4,2.1229,0.0,-2.526498112121212
0.0,0.5818181818181818,3.636363636363636,3.813516805214991,4.59429027979411,mp-557892,Ba2 Li2 B6 S12,4,2.8597,0.0,-1.197826336893938
0.0,0.5818181818181818,3.727272727272727,3.733549669318573,4.457717850742756,mp-558219,Sr2 Li2 B6 S12,4,2.91,0.0,-1.17706906280303
0.0,0.3162857142857143,3.0285714285714285,4.232308665994196,2.7390558333864874,mp-1218822,Sr4 Li2 B20 H6 O38,5,5.3061,0.0,-2.769666489821484
0.0,0.2942857142857142,4.380952380952381,3.1971938421880477,0.0,mp-1222517,Li1 La5 Si4 N10 O1,5,2.393399999999999,0.0,-1.69411446015873
0.0,0.4100000000000001,3.4166666666666665,4.126714640761228,5.8553182466505085,mp-1020146,Na4 Li2 B10 P4 O28,5,5.5805,0.0,-2.7806599083837917
0.0,0.6560000000000001,3.6666666666666665,4.454362421918025,5.44912714648671,mp-1020647,Sr8 Li4 Be4 B12 O32,5,4.9369,0.0,-3.085197766055542
0.0,0.8200000000000002,3.1666666666666665,4.591246970664495,6.166200826564982,mp-1019708,Cs4 Ba4 Li4 P8 O28,5,5.0427,0.0,-2.939747212689518
0.0,0.702857142857143,3.571428571428572,4.3707840469118135,5.470859981045604,mp-1019782,K8 Li4 B4 P8 O32,5,5.5562000000000005,0.0,-2.739611065448979
0.0,0.5904000000000001,4.24,4.931589512534835,8.174731283326219,mp-1185531,Li2 Nd12 B6 O26 F4,5,4.4538,0.0,-3.595009685633333
0.0,0.75,3.8333333333333335,3.119958492917481,4.473698560130484,mp-561257,Li2 Pr4 C4 N8 F6,5,3.6739,0.0,-2.075887731805556
0.0,0.9,4.8,3.3216613637412897,0.0,mp-15079,Cs4 K1 Li1 Ga2 F12,5,6.0451,0.0,-3.081775397710201
0.0,0.5149999999999999,3.5,5.091315125244996,6.616075280266206,mp-1197768,Ba8 Li4 Al4 C16 N32,5,4.1281,0.0,-0.8707911422395831
0.0,0.9225000000000002,3.0,4.292149687916043,7.266,mp-1097038,Li2 Al4 H12 Br2 O12,5,4.7911,0.0,-2.051382473489583
0.0,0.9225000000000002,3.0,4.221409821441185,7.1422915,mp-643655,Li2 Al4 H12 Cl2 O12,5,5.1532,0.0,-2.080809645989584
0.0,0.2496969696969697,1.7575757575757576,4.529516527721977,4.046533191220353,mp-760046,Li2 P2 H42 S6 N14,5,3.2702,0.0,-0.532270511112914
0.0,1.3199999999999994,5.111111111111111,4.750030266097848,5.219254853994054,mp-569782,Sr8 Li4 C4 Br12 N8,5,4.0588,0.0,-1.720191476759259
0.0,1.12,4.444444444444445,4.939030652609772,5.400231056464158,mp-1200887,Li4 Eu8 C4 I12 N8,5,1.026099999999999,0.0,-1.39423177564815
0.0,0.8945454545454544,2.1818181818181817,5.545915374765609,6.8775098816280575,mp-1194832,Li8 H32 S8 N8 O32,5,5.371499999999999,0.0,-1.480258313939405
0.0,0.1968,3.48,5.376209662054373,8.740171393834782,mp-694935,K6 Li2 Mg8 Si24 O60,5,4.77,0.0,-3.150132958201667
0.0,2.186666666666667,4.222222222222222,2.968350879528544,2.771392263212467,mp-8450,Rb4 Li4 Ge2 O8,4,3.3651,0.0,-2.123341942407406
0.0,2.288888888888891,5.333333333333333,5.115820885907672,5.329759213175174,mp-1199122,Li24 Ca12 Si24 N48,4,3.465799999999999,0.0,-1.263057960833334
0.0,1.831111111111113,4.444444444444445,5.161861928258474,5.373779808430047,mp-978840,Sr12 Li24 Si24 N48,4,3.559699999999999,0.0,-1.222752946018515
0.0,2.4600000000000004,4.0,2.8272820208843648,3.5431400788118936,mp-1210797,Li4 Mg2 Ge2 O8,4,3.7673,0.0,-2.524434063333333
0.0,2.4600000000000004,4.25,2.9197581614998365,3.818689969488104,mp-9066,Na2 Li4 As2 O8,4,3.8891,0.0,-2.199363304443247
0.0,2.952000000000001,4.8,3.1210891665913025,4.200004640383587,mp-8673,Li4 Sn2 Te2 O12,4,2.0439,0.0,-2.003959109333333
0.0,3.146666666666667,4.0,2.4891547202583606,2.9928608545621067,mp-1020019,Li4 P2 N2 O4,4,5.6015,0.0,-2.172982110218253
0.0,0.9371428571428568,2.571428571428572,5.839844680231518,7.08401875737829,mp-720254,Li8 H16 S12 O48,4,6.0118,0.0,-1.8093971725793647
0.0,1.4973913043478249,3.3043478260869565,5.108220679594245,6.141732359350135,mp-1211215,Li8 Nd4 N20 O60,4,3.6948,0.0,-1.4313096113768111
0.0,1.4973913043478249,3.3043478260869565,5.079542494937845,6.107518785094206,mp-1211322,Li8 Sm4 N20 O60,4,3.6957,0.0,-1.428793071376812
0.0,1.4973913043478249,3.217391304347826,5.142193714232829,6.181893952627052,mp-1211252,Li8 La4 N20 O60,4,3.7223,0.0,-1.449697932463769
0.0,1.4973913043478249,3.217391304347826,5.0344613851411975,6.051094493396681,mp-555979,Li8 Pr4 N20 O60,4,3.683,0.0,-1.433104394275362
0.0,2.1142857142857143,2.2857142857142856,3.379747187978682,4.0479913094508575,mp-1193106,Li8 Mg4 H8 N8,4,2.3086,0.0,-0.6837504177380951
0.0,1.0357894736842104,3.3684210526315788,4.768204219308313,5.844782526239569,mp-14646,Li8 Mg8 S12 O48,4,5.873299999999999,0.0,-2.379823437192981
0.0,3.7120000000000006,3.6,3.41279214321814,4.08566556013673,mp-1120754,Li8 H4 Cl4 O4,4,4.969200000000001,0.0,-1.932182832083333
0.0,1.3333333333333333,4.944444444444445,6.332874901139125,7.251143176284524,mp-1196988,K20 Li8 Pr4 F40,4,6.4766,0.0,-3.327178052754629
0.0,2.4599999999999995,4.5,3.726890870699336,4.48851581833017,mp-558045,Na4 Li8 P4 O16,4,5.3418,0.0,-2.683879766898603
0.0,1.3333333333333333,4.944444444444445,6.324741160894849,7.246170275274358,mp-557798,K20 Li8 Nd4 F40,4,6.6389,0.0,-3.331231379467592
0.0,2.811428571428571,3.7142857142857135,3.386839748754516,4.04135697673827,mp-558628,K4 Li8 B4 O12,4,4.004,0.0,-2.458561459011904
0.0,1.8285714285714292,4.857142857142857,4.240487002753128,5.032007503561365,mp-559238,Cs4 Li8 B4 S12,4,3.1955,0.0,-1.290974935784071
0.0,1.9680000000000004,2.8,3.729297200649421,4.431363666094161,mp-643069,Li8 H4 I4 O4,4,4.3237,0.0,-1.661883586583333
0.0,2.4600000000000004,4.0,2.6450287292178465,3.3034594130242216,mp-8070,Li4 Be2 Si2 O8,4,6.0565,0.0,-2.969780010208333
0.0,1.1808000000000003,5.12,4.442746133479663,5.892411281144551,mp-1228411,Ba10 Li4 U6 O30,4,1.2725,0.0,-3.389303742866665
0.0,1.1808000000000003,5.44,4.304049181410486,5.706528477707589,mp-1228258,Ba10 Li4 Te6 O30,4,1.211199999999999,0.0,-2.441261726666666
0.0,1.0926315789473684,2.9473684210526314,3.7937826392750127,4.844732730125675,mp-1200209,Li4 B12 O18 F4,4,6.2705,0.0,-2.899619318771929
0.0,0.97,2.9,3.9635019508681344,4.072751076862541,mp-2647033,Li4 H4 C12 N18 Cl2,5,2.9466,0.0,-0.459211584958333
0.0,1.6278260869565215,3.4782608695652173,4.044532592143601,4.818671191479919,mp-1211214,Li8 Be6 As6 Br2 O24,5,3.8547,0.0,-2.33271130655797
0.0,1.5756521739130436,3.4782608695652173,3.952074440920788,4.807879390330014,mp-1211168,Li8 Be6 P6 I2 O24,5,5.3771,0.0,-2.806647161620082
0.0,1.5756521739130436,3.4782608695652173,4.185132033148766,5.06111202046236,mp-557456,Li8 Al6 Ge6 I2 O24,5,3.306,0.0,-2.615438569710145
0.0,1.662608695652174,3.4782608695652173,3.901799539108525,4.615466537000992,mp-560894,Li8 Be6 P6 Cl2 O24,5,6.4154,0.0,-2.870299692707039
0.0,1.662608695652174,3.4782608695652173,4.104374896498566,4.84705146549745,mp-23648,Li8 Al6 Si6 Cl2 O24,5,5.453399999999999,0.0,-3.122293324927536
0.0,1.5756521739130436,3.4782608695652173,4.144277698293126,5.006698569457562,mp-557112,Li8 Ga6 Si6 I2 O24,5,3.6307,0.0,-2.68322694242753
0.0,1.662608695652174,3.4782608695652173,4.026963135538292,4.725832033192217,mp-560072,Li8 Be6 As6 Cl2 O24,5,4.4494,0.0,-2.356381743731884
0.0,1.6278260869565215,3.4782608695652173,4.21613718868158,5.024909850751052,mp-554733,Li8 Al6 Ge6 Br2 O24,5,3.6335,0.0,-2.645562806449274
0.0,1.6278260869565215,3.4782608695652173,4.111343346160907,4.887986177636813,mp-556649,Li8 Ga6 Si6 Br2 O24,5,4.1359,0.0,-2.715361149601443
0.0,1.6278260869565215,3.4782608695652173,3.922219406510288,4.6993748762381085,mp-554560,Li8 Be6 P6 Br2 O24,5,6.0638,0.0,-2.845733534880951
0.0,1.662608695652174,3.4782608695652173,4.1482250496723685,4.87889905421327,mp-554203,Li8 Ga6 Si6 Cl2 O24,5,4.5903,0.0,-2.735295863949276
0.0,2.459999999999999,4.75,4.914627883846309,5.4067608847055775,mp-555089,Sr4 Li16 Ca4 Si8 O32,5,5.0666,0.0,-3.036285777395833
0.0,4.277361111111095,5.104166666666667,6.185552444090844,6.275485173528399,mp-686208,Li80 Si16 N48,3,2.159999999999999,0.0,-0.8706298930324081
0.0,5.367272727272728,5.454545454545454,2.3279176751711206,2.7310212583754714,mp-29364,Li5 Sb1 O5,3,2.914,0.0,-2.198206253787879
0.0,4.919999999999989,4.8,5.286507585303891,5.441366332133354,mp-27483,Li40 Tl8 O32,3,1.6838000000000002,0.0,-1.864534572124999
0.0,6.150000000000004,6.0,4.18741364077516,4.480548219357197,mp-1211142,Li15 I3 O18,3,2.590699999999999,0.0,-1.899762689305558
0.0,4.919999999999989,4.8,4.340495388725711,4.533206046555824,mp-15960,Li40 Al8 O32,3,4.662000000000001,0.0,-2.496202980041666
0.0,4.919999999999989,4.8,4.39290986400762,4.592264515578533,mp-4657,Li40 Ga8 O32,3,3.763,0.0,-2.216491645416666
0.0,4.514999999999999,4.5,2.408762188231936,2.8986323688563878,mp-29025,Li5 Br2 N1,3,2.0781,0.0,-1.160461586458333
0.0,5.367272727272728,5.454545454545454,2.4325809294854714,2.86658851615785,mp-29365,Li5 Bi1 O5,3,1.3597,0.0,-1.948860575606061
0.0,1.546399999999997,4.12,5.590431070465329,5.82363146659914,mp-532413,Li20 B28 S52,3,3.5858,0.0,-1.001553554133332
0.0,2.791111111111112,5.555555555555555,3.3007805997980024,3.668130771927607,mp-685991,Li10 Si2 P6,3,1.3160999999999992,0.0,-0.5903389078439151
0.0,3.006666666666664,4.222222222222222,3.56667961070182,3.8666266994196574,mp-560653,Rb2 Na2 Li12 Si4 O16,5,4.7495,0.0,-2.61614442604885
0.0,5.447142857142857,5.285714285714286,2.343684624341031,2.610647517222404,mp-38487,Li7 Bi1 O6,3,1.9268,0.0,-1.9806555430952384
0.0,4.806666666666671,5.333333333333333,4.852652709928783,5.040153023311039,mp-1029522,Li56 Sb8 N32,3,2.245,0.0,-0.524694479652778
0.0,4.806666666666671,5.333333333333333,4.526195714358318,4.691086583491742,mp-14712,Li56 P8 N32,3,3.6274,0.0,-0.896406501636904
0.0,3.277000000000001,3.8,2.922813654947677,3.099982229085835,mp-675941,Li14 I2 N4,3,1.91,0.0,-0.661041414833333
0.0,3.2799999999999967,4.0,3.524204710199488,3.726774175104254,mp-554752,Rb2 Li14 Si4 O16,4,4.8727,0.0,-2.634503632268519
0.0,3.370909090909093,4.090909090909091,2.964031424948109,3.1453359552249465,mp-1190809,Li16 Te2 N4,3,2.171399999999999,0.0,-0.677106386666666
0.0,3.513636363636365,4.181818181818182,2.8769374957497025,3.054820634744729,mp-973793,Li16 Se2 N4,3,1.7523,0.0,-0.750440787263257
0.0,5.903999999999997,5.6,2.32384771705132,2.5525266597418783,mp-4527,Li8 Sn1 O6,3,3.8134,0.0,-2.143005662111111
0.0,5.247999999999998,4.8,3.446034725909975,3.662796645286525,mp-28549,Li16 Si2 O12,3,4.4509,0.0,-2.435039187444444
0.0,3.0900000000000003,3.4285714285714284,2.8648353792671832,3.146071776430064,mp-28989,Li10 Br1 N3,3,1.3667,0.0,-0.6631821730952381
0.0,2.7945999999999938,4.54,5.225489701138162,5.556553584595253,mp-721253,Li20 Si2 P4 Se24,4,1.606599999999999,0.0,-1.074566643429761
0.0,2.7631999999999937,4.5,5.244618512209078,5.575158373106098,mp-721239,Li20 Ge2 P4 Se24,4,1.506599999999999,0.0,-1.049683511629762
0.0,2.7631999999999937,4.46,5.276136266354724,5.605974038426975,mp-721252,Li20 Sn2 P4 Se24,4,1.5635,0.0,-1.053918454029761
0.0,3.2799999999999967,4.666666666666667,3.510269973323467,3.794510169907885,mp-17240,Rb1 Na3 Li12 Si4 O16,5,4.8031,0.0,-2.623642914489942
0.0,3.2799999999999967,4.444444444444445,3.54362025701345,3.832645028174208,mp-17718,Cs1 K1 Na2 Li12 Si4 O16,6,4.872199999999999,0.0,-2.617462862212883
0.0,4.9343999999999975,5.12,2.999287224347928,3.217181365714252,mp-1020011,Li14 P2 N6 O3,4,3.601799999999999,0.0,-1.314420231638095
0.0,4.174545454545451,4.848484848484849,3.358928196034614,3.485679753143317,mp-504810,Rb2 Li14 Pb3 O14,4,1.9342,0.0,-1.908136938838383
0.0,4.174545454545451,4.848484848484849,3.3498811205951418,3.476451839493072,mp-504806,K2 Li14 Pb3 O14,4,2.018199999999999,0.0,-1.9075615027626247
0.0,1.777777777777775,4.222222222222222,6.529117448161026,6.879012238082021,mp-1223032,Li18 Nd4 P10 S40,4,2.6719,0.0,-1.253378134255952
0.0,1.5846153846153856,5.384615384615385,4.526330941496676,4.746560545909991,mp-1202424,Li10 La10 Si8 N24,4,2.5229,0.0,-1.374869756602565
0.0,3.514285714285712,5.0,3.1313563960717445,3.335878179317855,mp-555082,Cs2 Li10 B4 O12,4,3.6328,0.0,-2.498521899618226
0.0,2.577142857142855,4.9523809523809526,3.630683128911072,3.810212371607164,mp-558455,Na8 Li10 B6 O18,4,3.9373,0.0,-2.4331572026039963
0.0,3.2727272727272734,4.545454545454546,5.221564896515466,5.513077268959154,mp-559814,Li20 Sb4 S12 I8,4,2.7011000000000003,0.0,-1.270793913333332
0.0,5.676923076923076,5.538461538461538,2.311044749497909,2.690740402756606,mp-7941,Li6 Te1 O6,3,2.798,0.0,-2.132090702051282
0.0,4.541538461538463,4.615384615384615,2.403861930029377,2.6533633868425075,mp-8609,Li6 U1 O6,3,2.1685,0.0,-2.73728111
0.0,2.990769230769232,4.307692307692308,3.0894933266186286,3.550102963185011,mp-1222482,Li6 As1 S5 I1,4,1.5398,0.0,-1.217049473461538
0.0,3.495789473684213,4.684210526315789,5.161933092197872,5.403715749430094,mp-1198049,Li24 Nd4 B12 O36,4,4.5791,0.0,-2.799694764473684
0.0,3.625263157894738,4.7368421052631575,5.133338310552594,5.375427782192219,mp-1211340,Li24 Tm4 B12 O36,4,4.8029,0.0,-2.8252910592105263
0.0,3.625263157894738,4.7368421052631575,5.188974983324777,5.430185866813516,mp-1211541,Li24 Sm4 B12 O36,4,4.6432,0.0,-2.80843387986842
0.0,3.625263157894738,4.7368421052631575,5.072828792282397,5.311059960339032,mp-1211468,Li24 Er4 B12 O36,4,4.7625,0.0,-2.82316728868421
0.0,3.625263157894738,4.7368421052631575,5.153677257686244,5.39551366012177,mp-12160,Li24 Ho4 B12 O36,4,4.7449,0.0,-2.822621197631578
0.0,4.217142857142858,6.0,2.4373911632184497,2.651988217992856,mp-23582,K1 Li6 Bi1 O6,4,1.4216,0.0,-1.985202468375
0.0,3.4061538461538468,4.307692307692308,2.572398221432495,2.983421973124153,mp-1103940,Li6 P1 Br1 O5,4,5.1094,0.0,-2.453378781895604
